$MOCA Stakers Top List
Generated on: 2025-07-14 23:29:52
Contract Address: 0x9a98E6B60784634AE273F2FB84519C7F1885AeD2
Token Name: $MOCA
Total Staked: 295,922,713.01 $MOCA
Contract Paused: False
Total Stakers: 2616

Rank | Wallet Address | Staked Balance ($MOCA)
1973 | 0xAdb7EC53F76A1D2b1c623582947E676BA3716656 | 1,356.10 $MOCA
1974 | 0x000C10F4b7F8e38a8FBF46e2a4a5d83B2e20e7Ff | 1,336.75 $MOCA
1975 | 0xDefca461de7E5ED0c153ab7BfD9bd502Cbf7Ce49 | 1,328.67 $MOCA
1976 | 0xf8A68F3d2C3737c26D5B33B203BD8A7FA9866EDF | 1,321.27 $MOCA
1977 | 0x9BC3a3B994FC66dE2724867EC42E86b0cfc4D688 | 1,314.34 $MOCA
1978 | 0x1712c6E69940c195C983D812d3A45b4E4E13fD37 | 1,305.49 $MOCA
1979 | 0xD7e3C5c24919a3107e060043A146192b9603586d | 1,300.88 $MOCA
1980 | 0xcB908fDa61202381A2eD637e71DE2341B522191A | 1,299.75 $MOCA
1981 | 0x80eD8fa77FB9D8D8489229E2335Eb6bE404D0691 | 1,296.32 $MOCA
1982 | 0x4e31B368d2133ED2c8BcF159a8F8f53D90998a8D | 1,284.40 $MOCA
1983 | 0xF0284046617C500C2146AeC960a8aFFA1502463c | 1,278.95 $MOCA
1984 | 0x91dC74444C85dD6F6142115e1ce29422d46Da62D | 1,271.29 $MOCA
1985 | 0x749fEE22929ffb4d9BE21fBeEF05ED076A94e68F | 1,257.47 $MOCA
1986 | 0x1Cfdd3Ae5d0C09037D80cA3313cf8C1728707f32 | 1,250.00 $MOCA
1987 | 0x41E31d7D7C4051AE4a3dbf097D3F38e63Da12e17 | 1,234.48 $MOCA
1988 | 0x2Cd77a325782c68ec6165EA3D46a2093c6d797Eb | 1,224.61 $MOCA
1989 | 0xD1eCE853f66E4aD1231714f2Fe59E094C3971D14 | 1,220.49 $MOCA
1990 | 0x05a2A0F4B750f56F375097D8036DC6fEd12056f1 | 1,202.91 $MOCA
1991 | 0x2eA46f07e168399918017149e4B098F3490fBD25 | 1,202.64 $MOCA
1992 | 0x13FBe377e8716B543941dcF3B28Dc3545Ad66620 | 1,200.70 $MOCA
1993 | 0x0EBBFC8d21809FdA013520670B51BA7dfD440FB7 | 1,182.06 $MOCA
1994 | 0x3ea45BACfc27D065c9aE7d289Ed121486242d663 | 1,180.73 $MOCA
1995 | 0x2a2b7015C8B308aa45cB4D6A5fEE46770d92Ce1A | 1,180.40 $MOCA
1996 | 0x580bF648676211aE9FE049f7C9Fe9b74d83C2555 | 1,178.50 $MOCA
1997 | 0x51064748e96FE26dDDD61Aca99cB4bA7f82B8132 | 1,174.60 $MOCA
1998 | 0x46028174371F3d960a86f72C69Ac5d4379d9A7f0 | 1,173.78 $MOCA
1999 | 0x47865cBb78Ac8b25B2619EFE17B822a357945dDF | 1,166.81 $MOCA
2000 | 0x1BDD988977453391D55b677cc69A469A11f87612 | 1,159.91 $MOCA
2001 | 0x25F6c8Eb08961031059c86d47e070344478261aD | 1,144.58 $MOCA
2002 | 0xBc46cCF929099fD4365474BbD161f24EBef3cf03 | 1,142.82 $MOCA
2003 | 0xFEE7640FAf953CB620a40C68C1D06bcc984032a1 | 1,135.65 $MOCA
2004 | 0x729607b2B28A52D03456c18c7384611231608D62 | 1,129.27 $MOCA
2005 | 0xa2b41F445B83eD4237a0a3814C73FF9a551739d7 | 1,127.69 $MOCA
2006 | 0xFa2313A13F6a19a153560Ce2D2D49B860459FCaA | 1,123.70 $MOCA
2007 | 0x5899B032a03259aCf0Af2AAb81e99B94D364DED3 | 1,120.77 $MOCA
2008 | 0xD9390A1E9a0c7e57E22C747821Cbd93fdB38a80E | 1,116.75 $MOCA
2009 | 0x3f3d5EDC73899Cf2fa0Dae61551b6Af8ff71D32c | 1,116.29 $MOCA
2010 | 0x2A2dF2eD0064CE030bb94Ee385B8b9f9Cdf2524b | 1,110.00 $MOCA
2011 | 0x2A18d5f233dfdC8599aDE8dF311433c10b9e07e8 | 1,104.64 $MOCA
2012 | 0x72e6631ADf75E813c09eCB4ec69B45F461e4fC2a | 1,101.29 $MOCA
2013 | 0x00A640241394a9086F1595318b000a2320D8d179 | 1,100.00 $MOCA
2014 | 0x331b127629A9A04e758777A3F1aF639Aa7fB52D5 | 1,098.20 $MOCA
2015 | 0x96F6a61a562f9c5194e3Ba25e45Db796a026e7cC | 1,093.26 $MOCA
2016 | 0x2a7C76F4866cdA49356E539078ACD8200F79DCf7 | 1,080.00 $MOCA
2017 | 0x377013a02609b82BA7C43eD47B9a76031f73d78f | 1,075.00 $MOCA
2018 | 0x5f220aF537876200e780692ae7Db3Bf87B3186F6 | 1,060.87 $MOCA
2019 | 0x7e56EC75103bBB9F805b4713Ad09f3EF7398Ab0A | 1,060.00 $MOCA
2020 | 0x9D97E9407266d6dC5D8c703cBF22b9E7a4a1fbC4 | 1,055.00 $MOCA
2021 | 0x825BA1848B589Fb9e8713C69de4576E405feA051 | 1,050.89 $MOCA
2022 | 0xc85b5C435d2204bFD71d28E4587AedeED432cE01 | 1,048.52 $MOCA
2023 | 0x239e8d0E06769D814B1E57B80f55181Ae7380A61 | 1,048.26 $MOCA
2024 | 0x3Bd8126319a4FE2FDA95B6Df202Ee3d4445C3909 | 1,045.63 $MOCA
2025 | 0xEdD70dD6fBe5c44b86d48a36f897e487eC9F0700 | 1,041.60 $MOCA
2026 | 0x2Ac3E6333b7A860008A103232c85c2FE4313a476 | 1,041.53 $MOCA
2027 | 0x6913bf24D37CeCD3E70C8e2587d2E161eD0384D6 | 1,040.00 $MOCA
2028 | 0xDBE15C56a2B0a59912196BD573DdDEC7D7Db9099 | 1,030.00 $MOCA
2029 | 0x84877ABe6d774caa5024AA5950285BA9D2A03c9c | 1,029.46 $MOCA
2030 | 0xb312665792d45A3884e605e8B7626aD5b09D66a1 | 1,028.81 $MOCA
2031 | 0x04BD4f6F28ee7c8D1723F210ff7d313F43A89242 | 1,028.53 $MOCA
2032 | 0xA1e136822EE7B5C62c390a09f2632691f209aC2d | 1,025.77 $MOCA
2033 | 0x883e706D242a639d2EAc2F7efE1961c982994b57 | 1,022.22 $MOCA
2034 | 0x2B190f3af91c172F50c0181bB2d7F9Fe3BC40cb5 | 1,022.00 $MOCA
2035 | 0x4470e767CA1fDD1469A8E1e5d7592C4097065402 | 1,021.76 $MOCA
2036 | 0x0afDEC2642dAFC3C9125D9D0C25Cd9c62C15541c | 1,018.83 $MOCA
2037 | 0xDb4Ce3b50A3DAc71A419B54322B19Eb020149Bb7 | 1,016.60 $MOCA
2038 | 0x028cE33668814Dc6Ed6A571Eec42CD75ad557A3F | 1,015.00 $MOCA
2039 | 0x7F495c24A4D893416011DB39452c5013d0DF90A9 | 1,014.00 $MOCA
2040 | 0x0DE2cE3E685e0b8dF4E9cBf18C9983Ea47Ad8f06 | 1,013.52 $MOCA
2041 | 0x1f8aeAb0219843C65b4A0A7cC42E69E3e3b97d73 | 1,013.49 $MOCA
2042 | 0x14e7080E5A0D370ccB6B11E34D8612CdDf11B38d | 1,011.67 $MOCA
2043 | 0x02F27e5e8769A1C9FbB9AE770BDbE6A75efB1a58 | 1,010.39 $MOCA
2044 | 0x64A06Ea947ec3BF06F3484BbdD7C69590c35A5F0 | 1,010.00 $MOCA
2045 | 0x27C9362B95cF4de1A4ae6Df80aeA408188BD6086 | 1,010.00 $MOCA
2046 | 0x290e0bFeF49Dd33563385708424950731521C4f4 | 1,009.81 $MOCA
2047 | 0x1db38b7E7CE11D1e24B1227bFee8c7916220C44b | 1,008.00 $MOCA
2048 | 0xC0327df9Ac81fa5FB786137BeB4160A5B604D729 | 1,007.00 $MOCA
2049 | 0xF2e5B6ef9ECFF858E10292e9b8A8FE698288591e | 1,005.44 $MOCA
2050 | 0x78D895876E1E9Fd388313a810ab0Bb7702204230 | 1,005.00 $MOCA
2051 | 0x501a4AdC9a30ad425aE3D1616979C854871bA4A7 | 1,005.00 $MOCA
2052 | 0x48a22Ba0735859fb9FB2C8dd1AbBEAbbE854444A | 1,004.53 $MOCA
2053 | 0x854186229f8436c3460b271340EA5340F1D40953 | 1,003.86 $MOCA
2054 | 0x064394891678D212125bb4298aF78E3560A2a9af | 1,003.79 $MOCA
2055 | 0x2E53054C0F94429f03A30ee73E8F24e3b86e3E70 | 1,003.59 $MOCA
2056 | 0x6470762179E3a16F0BD14BAf37F69eDAca8fD39a | 1,002.96 $MOCA
2057 | 0x6d73d6654B58F4142958e1c4461fa9F2c09bE380 | 1,002.86 $MOCA
2058 | 0x90d3e6eD154329e33255b8Fc4Cc062AB4e96F54c | 1,002.86 $MOCA
2059 | 0xb6850eb30dbE94567512C4C43aDFcDd7fd32Df88 | 1,002.00 $MOCA
2060 | 0xEf58F75E8B73a6262BFE69a909c206d085be812d | 1,002.00 $MOCA
2061 | 0x8E3537d7960972e5e44E480A070C29B40561047C | 1,002.00 $MOCA
2062 | 0x436550F547D15d95E43eeb9A010aD2558f9d8aF0 | 1,002.00 $MOCA
2063 | 0xe77433b3aFe0CdD78415712049edDef6B1Ed3045 | 1,002.00 $MOCA
2064 | 0x1aDcB7755eA7b0554a547f9Ae5629E91Ad030915 | 1,001.79 $MOCA
2065 | 0xbC2957DA7085A607cCA1826fA97CE1a6b1410cD2 | 1,001.00 $MOCA
2066 | 0x5Eb29bbc027691BAC8DE0a0D33655193295a00F7 | 1,001.00 $MOCA
2067 | 0x726D1761203b8F6b7C6fA169e0B1D69187dCeb01 | 1,000.96 $MOCA
2068 | 0x8Ffe7318a2917fdDe9dF74F4D0Dd871EA645175c | 1,000.96 $MOCA
2069 | 0x08471Dce1aCBB9d7151C4E7F16c74a2612374447 | 1,000.96 $MOCA
2070 | 0x3CCD5d4371FE9e00d74C4A8e0017797D8d8Ffa7D | 1,000.96 $MOCA
2071 | 0xe45493dd5b55Fa56688cdeD4f9b07c532ce3916B | 1,000.00 $MOCA
2072 | 0x48C6CeABADc0Bce0477b32272F74831bC1854F3D | 1,000.00 $MOCA
2073 | 0xdF14c31cD93674b8e38C6187CbAd2eC030193f34 | 1,000.00 $MOCA
2074 | 0xD273485Bdedeb856083DDe9A8b293aa556cf8178 | 1,000.00 $MOCA
2075 | 0x4601374568Ce6Cd624b420c64F76050b5f9cE292 | 1,000.00 $MOCA
2076 | 0x3b48EfB9ed214973fe3B76f16CB74D2267d8DFE1 | 1,000.00 $MOCA
2077 | 0x9fC8D0Cb141e8e20949C86e1E85F598F1BF00f29 | 1,000.00 $MOCA
2078 | 0xacD0cf5E6c5962CE64bAA41deAA05206dDd9366c | 1,000.00 $MOCA
2079 | 0xA4981FA48F23c4a7dCc51056974E3b3710862fd8 | 1,000.00 $MOCA
2080 | 0xde02FFFb824720E25674a604BaF2277f21c66a0F | 1,000.00 $MOCA
2081 | 0x715af6b6c6E3aefB97F1f6811ce52Db563b38896 | 1,000.00 $MOCA
2082 | 0x4b17bc16a267AA73553F7E0B4c54Bee44dE1D368 | 1,000.00 $MOCA
2083 | 0xcd9cdeaCC3B178DD46dA1C1D069aEfF5Beaf843f | 1,000.00 $MOCA
2084 | 0x1De8A596d435e6434E7AAA28BdDF181E302209DD | 1,000.00 $MOCA
2085 | 0x5cDE981b58FEE76Cca241d937Bcc2597d17b79B4 | 1,000.00 $MOCA
2086 | 0xfaD5815C8CF116e38405415010E6cfe369788025 | 1,000.00 $MOCA
2087 | 0x5E5a4bD1A5336Ab2bF5a90ecA69787c50626eef7 | 1,000.00 $MOCA
2088 | 0x5DFfC1bcB2bA77750ed504B5326355824280801c | 999.00 $MOCA
2089 | 0xB249E244133aD9BB39026f563BC87D70b1D6f258 | 994.28 $MOCA
2090 | 0xE33B681aaE583e38E4e010F82598Aa68B5cC332b | 992.39 $MOCA
2091 | 0xc9668e6607A9bbbeBb435725B86a8F80D6b41cC7 | 980.00 $MOCA
2092 | 0x66C2083BD512643Ee8324BD653B5F739EBe32dB1 | 950.00 $MOCA
2093 | 0xD8Ade755F8108c3a14a132edEA6c880B0bA1d0e9 | 948.78 $MOCA
2094 | 0x3B3c98E3Dfa12068F182CaB14265Bbf38E1988f6 | 946.01 $MOCA
2095 | 0x599105e9fd14cEABa52a42bD26D7f5e07A722aDD | 934.20 $MOCA
2096 | 0xE76E45c15cfF62922182aA837831e8e232f796B1 | 930.60 $MOCA
2097 | 0xAbCFbead412C0630165ee0745564Cbdda93Fd6D9 | 912.84 $MOCA
2098 | 0x79c5Ab5A774d1133cB5c8fe949F49521829e02d9 | 898.49 $MOCA
2099 | 0xe47535BFfE226936cc6446CAC05e1469bD60ab7e | 894.14 $MOCA
2100 | 0x08271518696dD55Ce933b4F399000de19ab22e0F | 885.00 $MOCA
2101 | 0xD9e95C3c22803Cc58396198ef856da38Fb3475B2 | 853.81 $MOCA
2102 | 0xf1a3262E48EFF92D41c1Cb8708fc2c5f592d9E76 | 849.07 $MOCA
2103 | 0x759aCCD559306Fc1Cdaa63cf2b5B4486a7c64914 | 845.16 $MOCA
2104 | 0xcB244E20AD4C0A75049A0a005A001c2397711DB8 | 842.83 $MOCA
2105 | 0xF70f6a6870fF4506fbdc4D0256272bB6397c90cc | 833.78 $MOCA
2106 | 0xb64a8b4958b0b6ED34BAC93DE8d927aC7c67a8c1 | 833.47 $MOCA
2107 | 0x9E9C583fe69A034E4ECB0763c27f743e2F3Edf9e | 830.68 $MOCA
2108 | 0x7eC62cF690753e32d517259b3938EAa6b8f70e4a | 825.00 $MOCA
2109 | 0x4c74066D9bDEc6b01f7f1e65Db1A01cb161DA649 | 800.00 $MOCA
2110 | 0x35378bDe5D3253133097E67C24B02F8029563D4F | 799.00 $MOCA
2111 | 0xB96e87fbeC12D962982e9d2DaFe885D34544FD6D | 766.10 $MOCA
2112 | 0x67614A401D9b437aac715F8092604e1f4444d787 | 759.31 $MOCA
2113 | 0xe7D3bEB63e521bfCCE3f24179205d43316a86168 | 757.95 $MOCA
2114 | 0x8eE9B684a6ae7FF834A8dF2460Aa270D2eCC2F2c | 743.20 $MOCA
2115 | 0x4a98dca780f55400bc03C281044140a96b5E4e85 | 742.59 $MOCA
2116 | 0x8b3B80b49Ff9Bf851D4391C971592b53F9C26677 | 727.40 $MOCA
2117 | 0xbCba77E7dd68B184Eb8BC531b06eBFcAf3F0096F | 709.88 $MOCA
2118 | 0xd37F56eC95ebba39FeA2f6617b0090A06b0cc894 | 704.32 $MOCA
2119 | 0xecdA3b851E5BFF021a74d83810eFF807019D6ACa | 679.58 $MOCA
2120 | 0x93c91A5977c9aaA8942676d5f4e0aE7CA321CFF1 | 665.53 $MOCA
2121 | 0x7A3B11B3D4dB0497958CA4803b92A3CE68FEfF97 | 663.57 $MOCA
2122 | 0x0eFBf04AB0Cc76D5329663FE81c15FBd995c9900 | 649.07 $MOCA
2123 | 0x0e51632B79ca39813111ea6a75f3c3ab4979fEa6 | 638.16 $MOCA
2124 | 0xD3e3C108B532693D1960cfaBcCEB5A2Df539e91d | 631.89 $MOCA
2125 | 0x0737BaB279B7F888B5d3D26e25eD403178a1f23E | 628.20 $MOCA
2126 | 0xB32bb3411fBa690CfeA5Aa88E71aab50b681E701 | 627.55 $MOCA
2127 | 0x6cda1E895d7A16a5aCA2e09FB2e951daA07be6E4 | 615.11 $MOCA
2128 | 0x6eC4EcDfF8Eef96e3fa24d6312BFC7e0aA91281b | 607.72 $MOCA
2129 | 0x698D615BE724C21e5420DA9eC047f1F118097EAe | 605.00 $MOCA
2130 | 0x5B3292503B9030060146b4f06a536da9BbbC28b0 | 604.38 $MOCA
2131 | 0xABfd44e8350E3718547E3eB7A6e65840F815476d | 602.80 $MOCA
2132 | 0xB16B002349A743d261607Ba6BD21b26BDE0E7BCF | 600.21 $MOCA
2133 | 0xBfceB364EbF821356762c934Da1f4614FBa41757 | 600.00 $MOCA
2134 | 0xD216F9Ea4086752Bd3c65f5e6C617d7E9382D73F | 600.00 $MOCA
2135 | 0xF7b29D63c61219Fb19038eC6fFC1F2b43Be7B572 | 600.00 $MOCA
2136 | 0xAf65799C035A82A5E49Bd464A9dAEB07ba142341 | 584.86 $MOCA
2137 | 0x6c535d0E5D7866d5A75F445e8cA0BBb52490728f | 574.80 $MOCA
2138 | 0xD825e7223F70d77C2f70015dc01b54EB187D392E | 573.30 $MOCA
2139 | 0xc36e285F6b0C366325A0dc06CA96c3c7a2E2aFE0 | 569.83 $MOCA
2140 | 0x8f9C2E12e3411e46E232aF5D535b95506A6aD362 | 565.20 $MOCA
2141 | 0xB835e5ACa7a6b74b812DDab806b7a3451Aeb69f4 | 564.00 $MOCA
2142 | 0x139A7d775a31736Fe69e332321Ac8AcBa934cfc5 | 563.00 $MOCA
2143 | 0x8fF701518515C26135b884276e55ec3e8Ab108DE | 557.00 $MOCA
2144 | 0x4B1083F8d1DC90cffa3cAC08578D839740B1ad72 | 557.00 $MOCA
2145 | 0x6C50d53Df361c4463C7987f3e9c960d8676344C7 | 555.98 $MOCA
2146 | 0x583C2f4e7CDbc6f234Aa4b535e003C87cB294ecA | 553.58 $MOCA
2147 | 0x101d21D86d72AE4362111be8340Ab7dB1324bc2B | 552.70 $MOCA
2148 | 0xE78413cD83f9CDDf7eE37cc87B8d771a8D406167 | 550.00 $MOCA
2149 | 0x7056296311d198C2BF203a4aa4A722c09cCDa791 | 550.00 $MOCA
2150 | 0x665d6e5698F54CF6246C6E4204d4746fBBaEa58A | 548.69 $MOCA
2151 | 0xd001DC6Da82e1CAc15eFDFE6a01482a408faa8b3 | 545.47 $MOCA
2152 | 0x6B1787B2B221aB93e78db0f4bF6330862041c1c1 | 544.14 $MOCA
2153 | 0x7bC1D6E8150D4C96917901C26C922Dd64654B3c3 | 540.79 $MOCA
2154 | 0xD567CdF130CbD7eF4A28aBE603490feFdDF0832b | 540.00 $MOCA
2155 | 0x4063028017F90e55049c534b6da5c70749f63a60 | 538.81 $MOCA
2156 | 0x0Dc00E8ba7110320c199AC38F51A2Eb6e2d60141 | 535.00 $MOCA
2157 | 0xFaF7B3f4D6CD3d5b789e60302489D64759C37529 | 535.00 $MOCA
2158 | 0x4F7188cA29c28f763bC85118eB59Cb497827cc56 | 533.50 $MOCA
2159 | 0x2Db1E0B1Df88482E9FB896aFeDF85C827175052d | 530.00 $MOCA
2160 | 0x9458d9a2D41Cc9445378bF03E826e8Fa60f9fAe5 | 527.72 $MOCA
2161 | 0x43027C377d7326323389773070c86eB5C89C5148 | 526.80 $MOCA
2162 | 0x821d66FACBF1A61FDBfAF404396fc84f20b430F3 | 526.20 $MOCA
2163 | 0xBA1F0114C170575028323a823a209F6B2C16c97C | 524.59 $MOCA
2164 | 0x20F95AE983c28FcC66B7B67Dbe6Fb7302f028B6a | 523.06 $MOCA
2165 | 0x20DFB1cF1B90e882676d79BEa9506E314FA65306 | 521.29 $MOCA
2166 | 0xA6af352b09b5A283b0886EB106714c0137f39F93 | 520.87 $MOCA
2167 | 0x296a518AE3ADcE061Cf422CEE6e152a9d379AB6b | 520.00 $MOCA
2168 | 0xbE4058Cc44335B42a1330b7E1AF8595BD2B20eF6 | 520.00 $MOCA
2169 | 0xd3E869df1408761938FCcADFDa87D4bFB62Fb7D1 | 518.00 $MOCA
2170 | 0x457c9D72d9eb90bc45e41300BC6E1d00DE1e01eC | 514.00 $MOCA
2171 | 0x3bae870E62a10dA088FafC5558A9d6A8d7564287 | 513.57 $MOCA
2172 | 0xea2deF7a411C5DaD6B677E5aE035987140aAb709 | 512.24 $MOCA
2173 | 0xf22D4786977F11a51560FE5B448E90F8d5e7c409 | 512.20 $MOCA
2174 | 0x146a2D473A54c09c032f9aEAC2E4c8326C3DD960 | 511.95 $MOCA
2175 | 0x496aF2AAde10865e2cC2131FF8F17Dd75E1D75d3 | 511.00 $MOCA
2176 | 0xb0a73E156f3a850eDc13BAaECA957df69BF51cc0 | 511.00 $MOCA
2177 | 0xa7018191c2178BCBe552d7a55e5Eab2904848d54 | 511.00 $MOCA
2178 | 0xF801091716AE1C69881af4194A4e22c5Bd4Bf522 | 511.00 $MOCA
2179 | 0xcda9d7Ec0B08AAaA622A85607bE920078FfC7E49 | 510.00 $MOCA
2180 | 0xFB9C9a26cBEEefa60F667cD7388C9fbb249c3050 | 510.00 $MOCA
2181 | 0x43435E3331e37B0807cf6735989Bf1A5E575203b | 510.00 $MOCA
2182 | 0x88cD99525E0c1816A414ab64eE467639a317Cef1 | 510.00 $MOCA
2183 | 0xd509BA67f2eE9a5AF99160c9D94F0eF6694a7a45 | 510.00 $MOCA
2184 | 0x5D2d26a8415309F070D9e2B0A530471d3012a298 | 509.52 $MOCA
2185 | 0x30Fb10DF14E3AC3443aC9F67aB6182078D1dB7c9 | 509.00 $MOCA
2186 | 0xe9E57f890C3750020248930a3Fdb336A49428239 | 508.10 $MOCA
2187 | 0x06abF3B5E39e790051b7d544802f3cac49Bfe6a0 | 508.06 $MOCA
2188 | 0x41fD47184B67F8f3Bc10423Cb4D66B0596BB4996 | 508.00 $MOCA
2189 | 0x7159BE795F1deb564b2A2Cb65E195616d3c4caDD | 508.00 $MOCA
2190 | 0x42bC060551d0EA13ba9d1422e5877DF57C118D19 | 507.96 $MOCA
2191 | 0x20b215d9D2104d838df4F6828c544d76bb9d8983 | 506.06 $MOCA
2192 | 0x1ECeD71a32ec1Df432806b1B49826526A30F48DF | 505.63 $MOCA
2193 | 0x80167EF4CBe87cDA1F1025f163D1F13f952edA75 | 505.56 $MOCA
2194 | 0x873E851E49b83f24BC653Ba984044A31e73D59D1 | 505.18 $MOCA
2195 | 0xb00e89b82928bbE62EEA05C193f3FEa27855e23a | 505.03 $MOCA
2196 | 0x8b4b10cB64212246453B948D08F90104B081aaB4 | 505.00 $MOCA
2197 | 0x4ef534AfA39E0389Fa450595B35AE57f5943Ba9d | 505.00 $MOCA
2198 | 0x016717e8B1F80f0cce11Aa106500D225fF617A75 | 505.00 $MOCA
2199 | 0x1571641c7AA76518A0C703110Eb51b1447F7b9E6 | 505.00 $MOCA
2200 | 0x479D8b52bC5f7eAfb23837F071573d467DF279a5 | 505.00 $MOCA
2201 | 0xb375E47467b2DaEca5c6073d8201422B3a95Af29 | 505.00 $MOCA
2202 | 0x9E28b59169e1e8637B0f88bBE2f80E199e08f694 | 505.00 $MOCA
2203 | 0x9a90Eb6D89A015f0fD6429650f3926499F21963b | 505.00 $MOCA
2204 | 0x57b23bC355DaE4FbdF39Aa7c2E9710E219d94DF6 | 505.00 $MOCA
2205 | 0x241EDd4c892e3EA3DFB7f5E78325707d47D4803E | 504.00 $MOCA
2206 | 0x63503e9ee70DccEcA42D11c2C83dF7584824d569 | 504.00 $MOCA
2207 | 0x4d76371f5224a95934A83a5d510789DA2F074C16 | 503.94 $MOCA
2208 | 0xBD5D4d9eB6826d569Fc3DDeC89Ee657B76E5ea55 | 503.00 $MOCA
2209 | 0x95E76BE77283a2df7c5E342877E3dD8755f3f142 | 503.00 $MOCA
2210 | 0x2f4F751FDe9A42fc2FDf40b70baC0EB82F0e9a35 | 503.00 $MOCA
2211 | 0xa8a3aB842c282Ba7818c1fD380895618155283c5 | 503.00 $MOCA
2212 | 0xe1af9A02bB8a45bec1D96d7932Eb428Ca5C9dbc2 | 502.00 $MOCA
2213 | 0x13fC0fb8f98aCf6A1f0B4Fb91B3581518055776e | 501.61 $MOCA
2214 | 0x5de56E35384E029a0E7f07B138Da5b909035D15e | 501.50 $MOCA
2215 | 0x2e1950a14E9D50B6f35B5583EEe3677bc2602185 | 501.00 $MOCA
2216 | 0xE3474E54dd880795d050a079C2cA65ebDB4a410B | 501.00 $MOCA
2217 | 0x0371DA1554D832e52429EA126059c3A5Ea9374a2 | 501.00 $MOCA
2218 | 0x4eD9c24D11962d77E151fA5F401289d51e6fD5A5 | 501.00 $MOCA
2219 | 0x0C3883c7161A51Faea60b02b6d0F22D0B26c3fDa | 501.00 $MOCA
2220 | 0x6B461Cce9dF5f6657C8E2a55c0c40C7f9de83566 | 501.00 $MOCA
2221 | 0xe887362bECEf13132e0CB0d1f4d1A173F89C7170 | 501.00 $MOCA
2222 | 0x6A5928861Bb6c9B32bb22539B921d0CB8D015dD6 | 501.00 $MOCA
2223 | 0x9981Ec685c9A1eBb730d93e4f2006d92AF236617 | 501.00 $MOCA
2224 | 0x30C7880D0fE9aa0C6433a486CD893045C41da393 | 501.00 $MOCA
2225 | 0xD3E26BDcEFb2C23b318bab5aea24189C4397C9a4 | 501.00 $MOCA
2226 | 0x3c4C3e7b57019b75d888BCfDFDF9581305914939 | 500.41 $MOCA
2227 | 0xEFE046b9C9c9A339D260a79FD19a3893141c06EA | 500.37 $MOCA
2228 | 0x2493E1D5Ac3E63046b66b03268bc68B2F4fD6A62 | 500.12 $MOCA
2229 | 0xD31ee87b6C2f50b06ec188c0b008BE685853D31F | 500.01 $MOCA
2230 | 0x9bF44b21a3cf28673727c1CfC9aa0e7894957782 | 500.00 $MOCA
2231 | 0xCFc44Bec9b891f29cFBAe865cd09781a78Ba5d5C | 500.00 $MOCA
2232 | 0x60eCce383658C803c0b59f0d976D5a1564aCfD73 | 500.00 $MOCA
2233 | 0x17E48B079d3d4B3C8C4F8ffCa2E6E7AB4d44275F | 500.00 $MOCA
2234 | 0xffe8AAa629472e69cc5BE9667350ee012C5655cB | 500.00 $MOCA
2235 | 0x629D1d25E158c626b7680fEeBCE87c33941Fa1d4 | 500.00 $MOCA
2236 | 0x4D1A7a978C92d4Be9609d1deaD3E6C544807CEF6 | 500.00 $MOCA
2237 | 0xb337be43D28DEaE137526C5c5236B0d25BBED3C1 | 500.00 $MOCA
2238 | 0x5cbF43f050ded3e54D32534fC9244D70Da2A07a2 | 500.00 $MOCA
2239 | 0x2536a8Bf993400DF4Cb6057dEe95986CFcb38F1c | 500.00 $MOCA
2240 | 0xc99F7078E83181a7bE396A7C5Eaf9E67152A2aaF | 500.00 $MOCA
2241 | 0xd91d9D9dc36769F3Dd67d10742ae3cf235211D5f | 500.00 $MOCA
2242 | 0xe46cC34F2398A8C322deA18d7A6Bedd2747A9B18 | 500.00 $MOCA
2243 | 0xC3c6b4A284f24bEc83AAd121817eF5044Ec6e9e3 | 500.00 $MOCA
2244 | 0xB39d7667260F5e7D15a948853C12a71f3dBcf309 | 500.00 $MOCA
2245 | 0x35807d7b9B2AC26399B55CF42432DB9510b4808C | 500.00 $MOCA
2246 | 0xbfe96cA1B2F23BB28300d2dc70fCb5CDcd46224b | 500.00 $MOCA
2247 | 0x878E6298c4b5AeF4BC4F1d1423C4A10E85975717 | 500.00 $MOCA
2248 | 0x3fB1B3f4F9A2F3a4C9a7f25f5A6cecEa7c956c81 | 500.00 $MOCA
2249 | 0xC04AA40079430465d2C102Ef4436B8Fcf63058AE | 500.00 $MOCA
2250 | 0x29f68b86Fa49086B609f7425f091d66081DB084E | 500.00 $MOCA
2251 | 0x1DfF51738C8C7d57C68e756ab257178184264015 | 500.00 $MOCA
2252 | 0x8256dfC898aE49b507908671Bb5c445b87d23330 | 500.00 $MOCA
2253 | 0x54E67495B1A9660Ba66C5fAD7a3cD03dC7389dd8 | 500.00 $MOCA
2254 | 0x05c222A912697CFEbb98a42221b1fc01Db4DC753 | 500.00 $MOCA
2255 | 0x08A47B284065C0f38749Ff5C128550587b0c82a0 | 500.00 $MOCA
2256 | 0x0A6F47CF1353fEE636b4fF75fc8211cA611105C6 | 500.00 $MOCA
2257 | 0x8dbF78aD808f1801077658219a931c9F25F50EEd | 500.00 $MOCA
2258 | 0xfc77FB2BA57B6155b9231c011450d9c9AB392d30 | 500.00 $MOCA
2259 | 0x17cbD516166720b8c75fE75235Ed0218d9CFDFbe | 500.00 $MOCA
